time,lasttime,lat,lng,speed,course,altitude,comment
2023-06-01 22:08:14,2023-06-01 22:09:25,43.91267,-123.04333,22,63,10871.00,"216TxC -20.80C 2066.08hPa 6.73V 10S SEELAB at UO"
2023-06-01 22:10:44,2023-06-01 22:10:44,43.91617,-123.03317,11,58,10897.21,"218TxC -38.30C 1970.84hPa 6.73V 08S SEELAB at UO"
2023-06-01 22:11:56,2023-06-01 22:11:56,43.91767,-123.02867,17,68,10958.47,"219TxC -43.50C 1943.19hPa 6.72V 10S SEELAB at UO"
2023-06-01 22:13:08,2023-06-01 22:13:08,43.91883,-123.02450,17,70,10986.21,"220TxC -12.40C 2112.63hPa 6.70V 10S SEELAB at UO"
2023-06-01 22:14:20,2023-06-01 22:14:20,43.92000,-123.02017,17,63,11005.72,"221TxC -32.30C 2003.48hPa 6.68V 10S SEELAB at UO"
2023-06-01 22:15:36,2023-06-01 22:15:36,43.92133,-123.01583,19,60,11011.51,"222TxC -10.40C 2123.32hPa 6.63V 10S SEELAB at UO"
2023-06-01 22:16:47,2023-06-01 22:16:47,43.92267,-123.01183,17,64,11026.14,"223TxC -28.40C 2024.47hPa 6.65V 10S SEELAB at UO"
2023-06-01 22:18:00,2023-06-01 22:18:00,43.92433,-123.00800,15,55,11053.27,"224TxC -25.00C 2043.28hPa 6.67V 10S SEELAB at UO"
2023-06-01 22:19:12,2023-06-01 22:19:12,43.92583,-123.00467,15,61,11076.74,"225TxC -26.90C 2032.79hPa 6.67V 10S SEELAB at UO"
2023-06-01 22:20:24,2023-06-01 22:20:24,43.92733,-123.00100,17,56,11081.00,"226TxC -26.80C 2033.27hPa 6.67V 09S SEELAB at UO"
2023-06-01 22:21:35,2023-06-01 22:21:35,43.92867,-122.99733,19,71,11081.00,"227TxC -33.30C 2000.03hPa 6.68V 08S SEELAB at UO"
2023-06-01 22:22:47,2023-06-01 22:22:47,43.93017,-122.99383,15,55,11044.73,"228TxC -13.20C 2107.77hPa 6.70V 09S SEELAB at UO"
2023-06-01 22:24:01,2023-06-01 22:24:01,43.93167,-122.99067,15,56,11064.54,"229TxC -12.60C 2111.23hPa 6.68V 08S SEELAB at UO"
2023-06-01 22:25:13,2023-06-01 22:25:13,43.93317,-122.98750,11,48,11058.45,"230TxC -14.30C 2102.07hPa 6.72V 09S SEELAB at UO"
2023-06-01 22:26:25,2023-06-01 22:26:25,43.93450,-122.98450,13,43,10986.21,"231TxC -14.90C 2098.20hPa 6.73V 09S SEELAB at UO"
2023-06-01 22:27:37,2023-06-01 22:27:37,43.93600,-122.98133,11,61,11004.50,"232TxC -34.80C 1989.17hPa 6.76V 09S SEELAB at UO"
2023-06-01 22:28:49,2023-06-01 22:28:49,43.93717,-122.97833,13,57,11020.96,"233TxC -15.50C 2095.28hPa 6.75V 09S SEELAB at UO"
2023-06-01 22:30:01,2023-06-01 22:30:01,43.93833,-122.97533,11,60,11009.07,"234TxC -15.80C 2087.71hPa 6.75V 09S SEELAB at UO"
2023-06-01 22:31:13,2023-06-01 22:31:13,43.93950,-122.97233,13,61,10958.78,"235TxC -15.80C 2093.51hPa 6.76V 09S SEELAB at UO"
2023-06-01 22:32:25,2023-06-01 22:32:25,43.94050,-122.96933,13,62,10957.86,"236TxC -17.00C 2087.19hPa 6.75V 09S SEELAB at UO"
2023-06-01 22:33:36,2023-06-01 22:33:36,43.94167,-122.96600,13,64,10954.21,"237TxC -26.60C 2034.19hPa 6.72V 08S SEELAB at UO"
2023-06-01 22:34:50,2023-06-01 22:34:50,43.94300,-122.96317,13,45,10962.13,"238TxC -11.70C 2116.17hPa 6.65V 08S SEELAB at UO"
2023-06-01 22:36:04,2023-06-01 22:36:04,43.94433,-122.96033,13,56,10991.70,"239TxC -10.80C 2121.33hPa 6.62V 09S SEELAB at UO"
2023-06-01 22:37:16,2023-06-01 22:37:16,43.94550,-122.95767,15,72,10997.49,"240TxC -24.50C 2046.27hPa 6.67V 08S SEELAB at UO"
2023-06-01 22:38:28,2023-06-01 22:38:28,43.94683,-122.95467,17,70,10961.52,"241TxC -26.70C 2033.35hPa 6.73V 08S SEELAB at UO"
2023-06-01 22:39:40,2023-06-01 22:39:40,43.94817,-122.95133,15,58,10902.70,"242TxC -16.70C 2088.65hPa 6.76V 09S SEELAB at UO"
2023-06-01 22:40:54,2023-06-01 22:40:54,43.95000,-122.94750,17,47,10860.63,"243TxC -18.20C 2080.32hPa 6.76V 09S SEELAB at UO"
2023-06-01 22:42:06,2023-06-01 22:42:06,43.95133,-122.94350,15,67,10859.72,"244TxC -19.10C 2075.64hPa 6.78V 09S SEELAB at UO"
2023-06-01 22:43:18,2023-06-01 22:43:18,43.95217,-122.93867,20,79,10791.75,"245TxC -18.90C 2076.52hPa 6.80V 09S SEELAB at UO"
2023-06-01 22:44:30,2023-06-01 22:44:30,43.95317,-122.93350,19,62,10749.38,"246TxC -66.70C 1834.00hPa 6.83V 09S SEELAB at UO"
2023-06-01 22:45:42,2023-06-01 22:45:42,43.95417,-122.92850,20,72,10747.55,"247TxC -20.00C 2070.23hPa 6.78V 09S SEELAB at UO"
2023-06-01 22:46:54,2023-06-01 22:46:54,43.95567,-122.92383,19,62,10706.71,"248TxC -38.70C 1968.63hPa 6.81V 09S SEELAB at UO"
2023-06-01 22:48:05,2023-06-01 22:48:05,43.95750,-122.91917,17,67,10650.93,"249TxC -20.30C 2068.87hPa 6.81V 08S SEELAB at UO"
2023-06-01 22:49:17,2023-06-01 22:49:17,43.95900,-122.91550,13,51,10674.71,"250TxC -20.00C 2070.60hPa 6.81V 09S SEELAB at UO"
2023-06-01 22:50:29,2023-06-01 22:50:29,43.96050,-122.91283,13,36,10632.03,"251TxC -19.40C 2074.09hPa 6.80V 09S SEELAB at UO"
2023-06-01 22:51:41,2023-06-01 22:51:41,43.96217,-122.91100,11,35,10628.38,"252TxC -19.80C 2071.78hPa 6.78V 09S SEELAB at UO"
2023-06-01 22:52:52,2023-06-01 22:52:52,43.96383,-122.90900,9,34,10579.00,"253TxC -21.30C 2063.43hPa 6.81V 07S SEELAB at UO"
2023-06-01 22:54:04,2023-06-01 22:54:04,43.96517,-122.90767,7,25,10555.53,"254TxC -34.90C 1989.34hPa 6.80V 09S SEELAB at UO"
2023-06-01 22:55:16,2023-06-01 22:55:16,43.96633,-122.90650,6,23,10511.03,"255TxC -19.30C 2074.33hPa 6.78V 09S SEELAB at UO"
2023-06-01 22:56:28,2023-06-01 22:56:28,43.96717,-122.90517,6,47,10494.26,"256TxC -28.10C 2026.39hPa 6.78V 08S SEELAB at UO"
2023-06-01 22:57:40,2023-06-01 22:57:40,43.96767,-122.90333,6,79,10451.90,"257TxC -17.90C 2081.81hPa 6.76V 09S SEELAB at UO"
2023-06-01 22:58:52,2023-06-01 22:58:52,43.96767,-122.90117,9,92,10420.20,"258TxC -19.00C 2076.26hPa 6.76V 09S SEELAB at UO"
2023-06-01 23:00:03,2023-06-01 23:00:03,43.96767,-122.89867,7,89,10365.03,"259TxC -25.60C 2039.70hPa 6.80V 06S SEELAB at UO"
2023-06-01 23:01:15,2023-06-01 23:01:15,43.96750,-122.89583,9,97,10319.00,"260TxC -17.90C 2082.13hPa 6.78V 09S SEELAB at UO"
2023-06-01 23:02:26,2023-06-01 23:02:26,43.96717,-122.89283,9,108,10275.42,"261TxC -18.10C 2081.00hPa 6.78V 08S SEELAB at UO"
2023-06-01 23:03:37,2023-06-01 23:03:37,43.96667,-122.89000,9,102,10235.18,"262TxC -18.00C 2081.38hPa 6.76V 08S SEELAB at UO"
2023-06-01 23:04:48,2023-06-01 23:04:48,43.96617,-122.88767,11,108,10205.31,"263TxC -17.80C 2082.63hPa 6.76V 08S SEELAB at UO"
2023-06-01 23:05:59,2023-06-01 23:05:59,43.96550,-122.88517,11,109,10169.96,"264TxC -17.50C 2084.62hPa 6.78V 08S SEELAB at UO"
2023-06-01 23:07:10,2023-06-01 23:07:10,43.96483,-122.88267,13,110,10147.10,"265TxC -17.80C 2082.39hPa 6.75V 08S SEELAB at UO"
2023-06-01 23:08:22,2023-06-01 23:08:53,43.96367,-122.87900,15,111,10109.91,"266TxC -23.40C 2052.03hPa 6.78V 07S SEELAB at UO"
2023-06-01 23:09:34,2023-06-01 23:09:34,43.96267,-122.87533,17,116,10005.97,"267TxC -16.90C 2087.53hPa 6.75V 07S SEELAB at UO"
2023-06-01 23:10:45,2023-06-01 23:10:45,43.96133,-122.87133,19,107,9989.52,"268TxC -16.50C 2089.92hPa 6.68V 07S SEELAB at UO"
2023-06-01 23:13:10,2023-06-01 23:13:10,43.95883,-122.86317,17,112,9942.27,"270TxC -15.80C 2093.75hPa 6.72V 06S SEELAB at UO"
2023-06-01 23:14:23,2023-06-01 23:14:23,43.95767,-122.85900,19,112,9944.10,"271TxC -16.00C 2092.45hPa 6.73V 06S SEELAB at UO"
2023-06-01 23:15:35,2023-06-01 23:15:35,43.95667,-122.85450,17,101,9917.28,"272TxC -15.20C 2097.05hPa 6.70V 06S SEELAB at UO"
2023-06-01 23:16:47,2023-06-01 23:16:47,43.95600,-122.85000,19,98,9903.87,"273TxC -15.40C 2096.16hPa 6.75V 06S SEELAB at UO"
2023-06-01 23:18:00,2023-06-01 23:18:00,43.95550,-122.84517,17,96,9872.17,"274TxC -16.60C 2089.22hPa 6.72V 06S SEELAB at UO"
2023-06-01 23:19:12,2023-06-01 23:19:12,43.95533,-122.84050,15,89,9856.01,"275TxC -16.20C 2091.56hPa 6.70V 06S SEELAB at UO"
2023-06-01 23:20:25,2023-06-01 23:20:25,43.95517,-122.83633,17,91,9809.38,"276TxC -26.50C 2034.83hPa 6.70V 06S SEELAB at UO"
2023-06-01 23:21:37,2023-06-01 23:21:37,43.95533,-122.83233,13,79,9763.96,"277TxC -16.10C 2091.93hPa 6.70V 06S SEELAB at UO"
2023-06-01 23:22:49,2023-06-01 23:22:49,43.95600,-122.82900,11,72,9735.92,"278TxC -16.30C 2090.86hPa 6.72V 06S SEELAB at UO"
2023-06-01 23:24:01,2023-06-01 23:24:01,43.95667,-122.82617,9,70,9691.73,"279TxC -16.10C 2092.19hPa 6.70V 06S SEELAB at UO"
2023-06-01 23:25:13,2023-06-01 23:25:13,43.95750,-122.82267,13,77,9684.41,"280TxC -22.60C 2056.19hPa 6.70V 05S SEELAB at UO"
2023-06-01 23:26:25,2023-06-01 23:26:25,43.95783,-122.81883,11,64,9639.00,"281TxC -15.60C 2094.70hPa 6.70V 06S SEELAB at UO"
2023-06-01 23:27:37,2023-06-01 23:27:37,43.95850,-122.81483,13,77,9608.21,"282TxC -15.80C 2093.83hPa 6.63V 06S SEELAB at UO"
2023-06-01 23:28:50,2023-06-01 23:28:50,43.95933,-122.81067,15,66,9557.61,"283TxC -16.00C 2092.71hPa 6.67V 06S SEELAB at UO"
2023-06-01 23:30:02,2023-06-01 23:30:02,43.96017,-122.80633,15,70,9505.19,"284TxC -22.10C 2059.07hPa 6.68V 06S SEELAB at UO"
2023-06-01 23:31:14,2023-06-01 23:31:14,43.96067,-122.80217,15,81,9474.71,"285TxC -15.00C 2097.89hPa 6.67V 06S SEELAB at UO"
2023-06-01 23:32:26,2023-06-01 23:32:26,43.96100,-122.79800,13,82,9447.89,"286TxC -19.50C 2073.13hPa 6.67V 05S SEELAB at UO"
2023-06-01 23:33:40,2023-06-01 23:33:40,43.96117,-122.79417,11,84,9414.05,"287TxC -15.20C 2096.91hPa 6.65V 04S SEELAB at UO"
2023-06-01 23:34:52,2023-06-01 23:34:52,43.96133,-122.79067,13,85,9405.21,"288TxC -15.00C 2097.95hPa 6.67V 04S SEELAB at UO"
2023-06-01 23:36:06,2023-06-01 23:36:06,43.96167,-122.78750,13,85,9386.93,"289TxC -16.30C 2091.16hPa 6.65V 04S SEELAB at UO"
2023-06-01 23:37:19,2023-06-01 23:37:19,43.96183,-122.78383,11,85,9409.18,"290TxC -18.20C 2081.12hPa 6.62V 04S SEELAB at UO"
2023-06-01 23:38:32,2023-06-01 23:38:32,43.96200,-122.78067,13,92,9378.70,"291TxC -15.40C 2095.47hPa 6.67V 04S SEELAB at UO"
2023-06-01 23:39:46,2023-06-01 23:39:46,43.96200,-122.77700,6,88,9351.87,"292TxC -17.90C 2082.07hPa 6.65V 04S SEELAB at UO"
2023-06-01 23:40:59,2023-06-01 23:40:59,43.96217,-122.77300,20,93,9315.60,"293TxC -14.60C 2100.49hPa 6.65V 04S SEELAB at UO"
2023-06-01 23:42:12,2023-06-01 23:42:12,43.96267,-122.76950,17,80,9268.97,"294TxC -14.90C 2098.77hPa 6.65V 04S SEELAB at UO"
2023-06-01 23:43:25,2023-06-01 23:43:25,43.96300,-122.76550,15,84,9206.48,"295TxC -18.80C 2077.27hPa 6.60V 04S SEELAB at UO"
2023-06-01 23:44:37,2023-06-01 23:44:37,43.96383,-122.76217,11,60,9141.26,"296TxC -43.20C 1945.12hPa 6.60V 04S SEELAB at UO"
2023-06-01 23:45:52,2023-06-01 23:45:52,43.96500,-122.75867,7,28,9095.84,"297TxC -14.70C 2099.46hPa 6.60V 04S SEELAB at UO"
2023-06-01 23:47:06,2023-06-01 23:47:06,43.96633,-122.75500,15,60,9055.30,"298TxC -17.20C 2085.76hPa 6.62V 04S SEELAB at UO"
2023-06-01 23:48:19,2023-06-01 23:48:19,43.96783,-122.75167,15,51,9030.92,"299TxC -14.10C 2102.77hPa 6.60V 04S SEELAB at UO"
2023-06-01 23:49:33,2023-06-01 23:49:33,43.96967,-122.74783,15,34,9018.42,"300TxC -13.80C 2104.56hPa 6.60V 04S SEELAB at UO"
2023-06-01 23:50:48,2023-06-01 23:50:48,43.97167,-122.74417,15,46,9010.50,"301TxC -14.10C 2103.16hPa 6.60V 04S SEELAB at UO"
2023-06-01 23:52:02,2023-06-01 23:52:02,43.97367,-122.74100,15,45,8993.73,"302TxC -14.90C 2098.46hPa 6.57V 04S SEELAB at UO"
2023-06-01 23:53:17,2023-06-01 23:53:17,43.97583,-122.73700,19,56,8958.99,"303TxC -14.00C 2103.54hPa 6.53V 04S SEELAB at UO"
2023-06-01 23:54:33,2023-06-01 23:54:33,43.97783,-122.73350,13,38,8941.92,"304TxC -12.90C 2109.86hPa 6.52V 04S SEELAB at UO"
2023-06-01 23:56:06,2023-06-01 23:56:06,43.98017,-122.72883,17,55,8898.33,"305TxC -12.90C 2109.54hPa 6.42V 08S SEELAB at UO"
2023-06-01 23:57:18,2023-06-01 23:57:18,43.98183,-122.72500,15,61,8872.42,"306TxC -15.10C 2097.75hPa 6.39V 08S SEELAB at UO"
2023-06-01 23:58:29,2023-06-01 23:59:17,43.98333,-122.72150,15,50,8843.47,"307TxC -12.30C 2113.28hPa 6.43V 08S SEELAB at UO"
2023-06-01 23:59:39,2023-06-01 23:59:39,43.98467,-122.71817,13,71,8808.42,"308TxC -11.90C 2115.32hPa 6.48V 07S SEELAB at UO"
2023-06-02 00:02:01,2023-06-02 00:02:01,43.98650,-122.71233,11,71,8752.33,"310TxC -13.10C 2108.78hPa 6.55V 07S SEELAB at UO"
2023-06-02 00:03:12,2023-06-02 00:03:12,43.98717,-122.70967,11,69,8738.92,"311TxC -12.80C 2110.06hPa 6.55V 07S SEELAB at UO"
2023-06-02 00:04:24,2023-06-02 00:04:24,43.98817,-122.70717,11,57,8716.37,"312TxC -13.00C 2109.54hPa 6.55V 07S SEELAB at UO"
2023-06-02 00:05:35,2023-06-02 00:05:35,43.98933,-122.70467,9,54,8694.72,"313TxC -12.60C 2111.23hPa 6.53V 06S SEELAB at UO"
2023-06-02 00:06:46,2023-06-02 00:07:29,43.99033,-122.70233,11,47,8673.69,"314TxC -13.80C 2104.56hPa 6.52V 05S SEELAB at UO"
2023-06-02 00:07:57,2023-06-02 00:07:57,43.99167,-122.70000,11,50,8641.38,"315TxC -12.20C 2113.72hPa 6.52V 06S SEELAB at UO"
2023-06-02 00:09:08,2023-06-02 00:09:08,43.99283,-122.69767,9,55,8626.14,"316TxC -12.10C 2114.22hPa 6.50V 06S SEELAB at UO"
2023-06-02 00:10:18,2023-06-02 00:10:18,43.99367,-122.69583,4,53,8590.79,"317TxC -11.80C 2115.97hPa 6.52V 06S SEELAB at UO"
2023-06-02 00:11:31,2023-06-02 00:11:31,43.99467,-122.69400,7,65,8548.12,"318TxC -15.80C 2093.63hPa 6.50V 06S SEELAB at UO"
2023-06-02 00:12:41,2023-06-02 00:12:41,43.99550,-122.69283,4,65,8476.79,"319TxC -11.80C 2115.77hPa 6.47V 06S SEELAB at UO"
2023-06-02 00:13:53,2023-06-02 00:13:53,43.99650,-122.69267,6,3,8412.78,"320TxC -12.50C 2111.91hPa 6.45V 06S SEELAB at UO"
2023-06-02 00:15:04,2023-06-02 00:15:04,43.99750,-122.69233,7,2,8363.41,"321TxC -11.60C 2116.81hPa 6.50V 05S SEELAB at UO"
2023-06-02 00:16:16,2023-06-02 00:16:16,43.99867,-122.69167,6,26,8272.88,"322TxC -11.40C 2117.83hPa 6.45V 06S SEELAB at UO"
2023-06-02 00:17:28,2023-06-02 00:17:28,44.00000,-122.69067,9,26,8217.71,"323TxC -15.70C 2094.40hPa 6.43V 06S SEELAB at UO"
2023-06-02 00:18:40,2023-06-02 00:18:40,44.00150,-122.68933,9,33,8120.79,"324TxC -11.40C 2118.16hPa 6.43V 06S SEELAB at UO"
2023-06-02 00:19:50,2023-06-02 00:19:50,44.00283,-122.68767,9,33,8080.55,"325TxC -25.20C 2041.76hPa 6.43V 05S SEELAB at UO"
2023-06-02 00:21:02,2023-06-02 00:21:02,44.00400,-122.68567,11,65,8021.73,"326TxC -9.80C 2126.59hPa 6.39V 05S SEELAB at UO"
2023-06-02 00:22:14,2023-06-02 00:22:14,44.00483,-122.68317,9,63,7967.47,"327TxC -10.00C 2125.62hPa 6.32V 05S SEELAB at UO"
2023-06-02 00:23:26,2023-06-02 00:23:26,44.00617,-122.68117,9,34,7921.14,"328TxC -12.00C 2114.62hPa 6.34V 06S SEELAB at UO"
2023-06-02 00:24:37,2023-06-02 00:24:37,44.00767,-122.67983,11,34,7889.14,"329TxC -10.30C 2124.12hPa 6.30V 06S SEELAB at UO"
2023-06-02 00:25:49,2023-06-02 00:25:49,44.00933,-122.67833,9,19,7851.34,"330TxC -10.00C 2125.62hPa 6.32V 05S SEELAB at UO"
2023-06-02 00:27:01,2023-06-02 00:27:01,44.01067,-122.67700,7,34,7823.00,"331TxC -10.30C 2123.98hPa 6.20V 06S SEELAB at UO"
2023-06-02 00:28:12,2023-06-02 00:28:12,44.01217,-122.67567,9,24,7797.09,"332TxC -12.50C 2111.91hPa 6.14V 05S SEELAB at UO"
2023-06-02 00:29:24,2023-06-02 00:29:24,44.01400,-122.67433,11,23,7759.60,"333TxC -9.30C 2129.62hPa 6.12V 06S SEELAB at UO"
2023-06-02 00:30:35,2023-06-02 00:30:35,44.01617,-122.67267,7,23,7716.62,"334TxC -8.30C 2135.24hPa 6.12V 06S SEELAB at UO"
2023-06-02 00:31:47,2023-06-02 00:31:47,44.01883,-122.67117,17,19,7642.56,"335TxC -8.00C 2136.71hPa 6.17V 06S SEELAB at UO"
2023-06-02 00:32:59,2023-06-02 00:32:59,44.02167,-122.66983,17,22,7584.95,"336TxC -8.30C 2135.10hPa 6.06V 06S SEELAB at UO"
2023-06-02 00:34:11,2023-06-02 00:34:11,44.02450,-122.66833,20,21,7527.95,"337TxC -7.00C 2142.35hPa 5.94V 06S SEELAB at UO"
2023-06-02 00:35:23,2023-06-02 00:35:23,44.02750,-122.66650,19,26,7478.88,"338TxC -11.10C 2119.44hPa 6.04V 05S SEELAB at UO"
2023-06-02 00:36:34,2023-06-02 00:36:34,44.03033,-122.66467,17,31,7452.97,"339TxC -8.30C 2135.10hPa 6.04V 06S SEELAB at UO"
2023-06-02 00:37:46,2023-06-02 00:37:46,44.03300,-122.66250,19,31,7416.39,"340TxC -9.70C 2127.04hPa 5.89V 06S SEELAB at UO"
2023-06-02 00:38:57,2023-06-02 00:38:57,44.03567,-122.65983,17,40,7382.87,"341TxC -9.10C 2130.62hPa 5.87V 05S SEELAB at UO"
2023-06-02 00:40:09,2023-06-02 00:40:43,44.03800,-122.65717,15,33,7358.79,"342TxC -7.20C 2141.36hPa 5.71V 06S SEELAB at UO"
2023-06-02 00:41:21,2023-06-02 00:42:18,44.04033,-122.65450,15,36,7305.75,"343TxC -10.00C 2125.48hPa 5.71V 06S SEELAB at UO"
2023-06-02 00:42:32,2023-06-02 00:42:32,44.04233,-122.65183,13,44,7238.39,"344TxC -7.90C 2137.29hPa 5.69V 06S SEELAB at UO"
2023-06-02 00:43:44,2023-06-02 00:43:44,44.04400,-122.64917,13,43,7162.50,"345TxC -8.10C 2136.29hPa 5.64V 05S SEELAB at UO"
2023-06-02 00:44:55,2023-06-02 00:44:55,44.04567,-122.64600,13,52,7055.51,"346TxC -4.60C 2155.85hPa 5.61V 05S SEELAB at UO"
2023-06-02 00:46:08,2023-06-02 00:46:08,44.04733,-122.64333,13,51,6952.49,"347TxC -5.50C 2150.86hPa 5.74V 06S SEELAB at UO"
2023-06-02 00:47:19,2023-06-02 00:47:19,44.04867,-122.64050,13,59,6854.34,"348TxC -6.50C 2145.04hPa 5.73V 04S SEELAB at UO"
2023-06-02 00:48:31,2023-06-02 00:48:31,44.04983,-122.63750,15,61,6801.92,"349TxC -5.50C 2150.65hPa 5.71V 05S SEELAB at UO"
2023-06-02 00:49:43,2023-06-02 00:49:43,44.05067,-122.63450,9,63,6767.78,"350TxC -7.20C 2141.36hPa 5.81V 05S SEELAB at UO"
2023-06-02 00:50:56,2023-06-02 00:50:56,44.05133,-122.63150,11,79,6757.42,"351TxC -4.00C 2159.17hPa 5.71V 04S SEELAB at UO"
2023-06-02 00:52:07,2023-06-02 00:52:07,44.05200,-122.62867,11,70,6730.90,"352TxC -3.50C 2120.76hPa 5.76V 05S SEELAB at UO"
2023-06-02 00:53:20,2023-06-02 00:53:20,44.05267,-122.62583,11,70,6697.98,"353TxC -3.60C 2120.15hPa 5.77V 05S SEELAB at UO"
2023-06-02 00:54:32,2023-06-02 00:54:32,44.05333,-122.62367,7,57,6646.77,"354TxC -3.40C 2121.58hPa 5.66V 05S SEELAB at UO"
2023-06-02 00:55:44,2023-06-02 00:55:44,44.05417,-122.62217,4,65,6588.86,"355TxC -3.10C 2123.17hPa 5.69V 05S SEELAB at UO"
2023-06-02 00:56:56,2023-06-02 00:56:56,44.05467,-122.62100,4,39,6512.97,"356TxC -8.60C 2133.55hPa 5.63V 05S SEELAB at UO"
2023-06-02 00:58:07,2023-06-02 00:58:07,44.05533,-122.62050,4,8,6459.63,"357TxC -2.60C 2126.06hPa 5.64V 04S SEELAB at UO"
2023-06-02 00:59:20,2023-06-02 00:59:20,44.05633,-122.62050,6,16,6392.88,"358TxC -2.80C 2124.62hPa 5.66V 05S SEELAB at UO"
2023-06-02 01:01:43,2023-06-02 01:01:43,44.05800,-122.62083,6,28,6297.47,"360TxC -2.00C 2143.19hPa 5.63V 05S SEELAB at UO"
2023-06-02 01:02:55,2023-06-02 01:02:55,44.05867,-122.62100,2,28,6294.42,"361TxC -1.10C 2188.26hPa 5.43V 05S SEELAB at UO"
2023-06-02 01:04:07,2023-06-02 01:04:07,44.05933,-122.62167,4,322,6244.44,"362TxC -0.60C 2276.06hPa 5.41V 05S SEELAB at UO"
2023-06-02 01:05:20,2023-06-02 01:05:20,44.05983,-122.62233,4,332,6206.64,"363TxC 0.20C 2304.14hPa 5.41V 05S SEELAB at UO"
2023-06-02 01:06:33,2023-06-02 01:06:33,44.06050,-122.62283,4,332,6161.53,"364TxC -0.90C 2207.34hPa 5.35V 05S SEELAB at UO"
2023-06-02 01:07:47,2023-06-02 01:07:47,44.06100,-122.62333,4,356,6139.89,"365TxC -2.90C 2201.68hPa 5.28V 05S SEELAB at UO"
2023-06-02 01:09:00,2023-06-02 01:09:00,44.06167,-122.62383,4,15,6101.18,"366TxC -0.60C 2261.29hPa 5.21V 04S SEELAB at UO"
2023-06-02 01:10:15,2023-06-02 01:10:15,44.06233,-122.62400,6,351,6084.11,"367TxC -4.10C 2158.72hPa 5.07V 04S SEELAB at UO"
2023-06-02 01:11:27,2023-06-02 01:11:27,44.06350,-122.62400,4,351,5992.67,"368TxC -1.30C 2234.24hPa 5.15V 04S SEELAB at UO"
2023-06-02 01:12:41,2023-06-02 01:12:41,44.06433,-122.62400,4,351,5985.97,"369TxC -1.70C 2229.41hPa 5.13V 04S SEELAB at UO"
2023-06-02 01:13:56,2023-06-02 01:13:56,44.06517,-122.62383,6,35,5910.99,"370TxC 2.50C 34.15hPa 5.16V 04S SEELAB at UO"
2023-06-02 01:15:09,2023-06-02 01:15:09,44.06583,-122.62317,6,48,5806.44,"371TxC 1.60C 2370.12hPa 5.20V 04S SEELAB at UO"
2023-06-02 01:16:23,2023-06-02 01:16:23,44.06667,-122.62200,6,53,5736.64,"372TxC 1.20C 2345.98hPa 5.10V 04S SEELAB at UO"
2023-06-02 01:17:39,2023-06-02 01:17:39,44.06700,-122.62017,11,81,5651.91,"373TxC 2.50C 43.98hPa 5.08V 04S SEELAB at UO"
2023-06-02 01:18:54,2023-06-02 01:18:54,44.06700,-122.61783,11,86,5563.21,"374TxC 2.70C 122.25hPa 4.85V 04S SEELAB at UO"
2023-06-02 01:20:08,2023-06-02 01:20:08,44.06683,-122.61517,11,93,5461.10,"375TxC 1.00C 86.10hPa 4.90V 04S SEELAB at UO"
2023-06-02 01:21:22,2023-06-02 01:21:22,44.06650,-122.61233,11,102,5426.66,"376TxC 0.60C 33.95hPa 5.02V 04S SEELAB at UO"
2023-06-02 01:22:43,2023-06-02 01:22:43,44.06617,-122.60850,13,92,5344.36,"377TxC 0.10C 40.49hPa 4.82V 04S SEELAB at UO"
2023-06-02 01:24:00,2023-06-02 01:24:00,44.06617,-122.60483,15,92,5299.56,"378TxC 4.20C 139.87hPa 4.98V 04S SEELAB at UO"
2023-06-02 01:25:22,2023-06-02 01:25:22,44.06617,-122.60083,15,92,5216.96,"379TxC 4.70C 243.27hPa 5.13V 04S SEELAB at UO"
2023-06-02 01:26:46,2023-06-02 01:26:46,44.06600,-122.59667,15,82,5129.17,"380TxC 3.90C 215.80hPa 4.87V 04S SEELAB at UO"
2023-06-02 01:28:14,2023-06-02 01:28:14,44.06650,-122.59233,13,81,5069.74,"381TxC 5.70C 214.43hPa 4.80V 09S SEELAB at UO"
2023-06-02 01:29:26,2023-06-02 01:29:26,44.06667,-122.58900,13,87,5008.17,"382TxC 5.20C 195.40hPa 4.88V 08S SEELAB at UO"
2023-06-02 01:30:39,2023-06-02 01:30:39,44.06683,-122.58550,9,95,4999.63,"383TxC 3.30C 101.40hPa 4.93V 08S SEELAB at UO"
2023-06-02 01:31:50,2023-06-02 01:31:50,44.06650,-122.58300,9,115,4950.87,"384TxC 5.20C 216.66hPa 5.08V 08S SEELAB at UO"
2023-06-02 01:33:02,2023-06-02 01:33:02,44.06583,-122.58033,13,110,4903.32,"385TxC 6.00C 260.28hPa 5.00V 08S SEELAB at UO"
2023-06-02 01:34:14,2023-06-02 01:34:14,44.06517,-122.57783,11,90,4860.95,"386TxC 3.40C 104.60hPa 4.95V 08S SEELAB at UO"
2023-06-02 01:35:26,2023-06-02 01:35:26,44.06467,-122.57533,13,120,4807.61,"387TxC 4.20C 141.51hPa 5.10V 08S SEELAB at UO"
2023-06-02 01:36:39,2023-06-02 01:36:39,44.06367,-122.57267,13,112,4735.37,"388TxC 6.00C 234.20hPa 4.85V 08S SEELAB at UO"
2023-06-02 01:37:50,2023-06-02 01:38:31,44.06217,-122.57033,11,138,4662.53,"389TxC 4.80C 172.74hPa 4.87V 07S SEELAB at UO"
