time,lasttime,lat,lng,speed,course,altitude,comment
2023-06-03 00:38:52,2023-06-03 00:38:52,44.09467,-122.36667,0,200,709.27,"220TxC 22.10C 847.62hPa 5.08V 04S SEELAB at UO"
2023-06-04 00:48:49,2023-06-04 00:48:49,44.09483,-122.36667,2,253,673.30,"183TxC 26.20C 1047.89hPa 5.31V 04S SEELAB at UO"
